Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
FR,10/12/2023,Toulouse,Lyon,A,1.5,1.7,0,3, 0-3,D,,O,,,,1.7,3.1,,N,25,25,8,11,53,10,19,2,2.8,0,60.0,0.07,0,0.21,0
FR,3/12/2023,Toulouse,Lorient,H,1.0,0.8,1,1, 1-1,N,,O,,,,2.2,1.2,N,,20,38,10,17,54,8,21,7,0.9,0,60.9,0.0,0,0.13,0
C3,30/11/2023,Toulouse,Union SG,H,0.4,1.8,0,0, 0-0,N,,O,,,,0.9,2.0,,,7,29,14,25,31,4,14,2,0.5,0,50.0,0.26,0,0.02,0
FR,26/11/2023,Toulouse,Nice,A,1.3,1.0,0,1, 0-1,D,,O,O,,,1.7,1.8,,N,29,25,7,14,48,13,12,4,0.6,0,52.9,0.05,0,0.0,0
FR,12/11/2023,Toulouse,Lille,A,0.1,2.5,1,1, 1-1,N,,O,,,,0.4,3.2,,O,2,32,8,18,31,3,14,4,1.8,0,47.8,0.09,1,0.17,0
C3,9/11/2023,Toulouse,Liverpool,H,1.0,1.1,3,2, 3-2,V,,O,,,,1.2,1.9,O,,18,40,9,16,24,5,8,3,0.4,0,37.5,0.08,0,0.19,0
FR,5/11/2023,Toulouse,Le Havre,H,2.6,1.1,1,2, 1-2,D,,O,,O,,2.7,1.3,N,,28,41,8,13,47,8,24,8,2.1,0,60.7,0.18,0,0.0,0
FR,29/10/2023,Toulouse,Montpellier,A,1.2,3.0,0,3, 0-3,D,,O,,O,,1.6,3.5,,N,30,23,12,20,62,4,17,4,2.9,0,51.1,0.02,0,0.29,0
C3,26/10/2023,Toulouse,Liverpool,A,1.1,2.9,1,5, 1-5,D,,O,,,,1.6,3.5,,N,14,33,10,18,29,2,11,4,4.1,0,50.0,0.25,0,0.0,0
FR,22/10/2023,Toulouse,Reims,H,0.8,1.3,1,1, 1-1,N,,O,,,,1.2,2.3,,O,16,27,6,18,36,6,20,7,0.4,0,56.0,0.03,0,0.48,0
FR,8/10/2023,Toulouse,Brest,A,1.2,1.5,1,1, 1-1,N,,O,,,,2.1,1.9,,O,17,16,10,15,36,10,9,2,0.9,1,36.1,0.35,0,0.53,0
C3,5/10/2023,Toulouse,LASK,H,1.3,1.7,1,0, 1-0,V,,O,,,,2.7,2.1,O,,25,31,13,24,37,12,17,5,0.2,0,53.6,0.11,0,0.05,0
FR,1/10/2023,Toulouse,Metz,H,1.3,0.7,3,0, 3-0,V,,O,,,,3.4,1.1,O,,26,22,9,12,52,11,21,4,0.4,0,61.3,0.0,0,0.13,0
FR,24/09/2023,Toulouse,Lens,A,0.4,2.5,1,2, 1-2,D,,O,,,,0.5,3.7,,N,12,36,5,10,24,3,10,3,1.4,0,45.8,0.09,0,0.13,0
C3,21/09/2023,Toulouse,Union SG,A,1.4,1.3,1,1, 1-1,N,,O,,,,0.9,2.6,,O,16,30,12,19,29,6,11,3,0.5,0,40.0,0.0,0,0.3,0
FR,17/09/2023,Toulouse,Marseille,A,0.7,1.5,0,0, 0-0,N,,O,,,,1.8,3.1,,,19,24,7,13,26,7,13,1,0.7,0,61.5,0.05,0,0.04,0
FR,3/09/2023,Toulouse,Clermont Foot,H,0.6,1.8,2,2, 2-2,N,,O,,,,0.9,1.3,N,,13,20,9,13,31,4,6,4,1.7,1,45.8,0.0,0,0.03,0
FR,27/08/2023,Toulouse,Strasbourg,A,0.3,3.4,0,2, 0-2,D,,O,,,,0.7,3.9,,N,13,27,12,21,59,10,12,2,1.7,0,55.6,0.1,0,0.0,0
FR,19/08/2023,Toulouse,Paris,H,1.2,2.1,1,1, 1-1,N,,O,,,,0.5,2.4,,,12,25,5,15,20,4,12,2,1.1,0,50.0,0.0,0,0.21,0
FR,13/08/2023,Toulouse,Nantes,A,1.1,1.1,2,1, 2-1,V,,O,,,,2.1,0.8,O,,17,15,5,9,37,7,9,1,1.2,0,70.4,0.13,1,0.07,0
